code,caf?_nm,gu_cd,gu,dong_cd,dong,gibun,road,lng,lat,year,bus_cnt,HubName,HubDist
12667550,메가커피우이동점,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0121725,37.65419788,2019,2,솔밭공원역,231.5635995
17065303,메가엠지씨커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 938,서울특별시 강남구 도곡로,127.0546263,37.49743047,2019,2,한티역,332.9007897
17050981,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 154-22,서울특별시 노원구 덕릉로83길,127.074396,37.66012676,2019,3,상계역,125.377972
17075288,메가엠지씨커피,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 46-1,서울특별시 노원구 화랑로,127.065155,37.6152273,2019,9,석계역,75.71987031
17132452,메가엠지씨커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 715-9,서울특별시 도봉구 도봉로150길,127.0453432,37.66576092,2019,3,방학역,79.77513355
16111201,MEGACOFFEE메가커피,11290,성북구,1129011900,동선동4가,서울특별시 성북구 동선동4가 42,서울특별시 성북구 아리랑로,127.0163777,37.59396275,2019,3,성신여대입구역,101.8765653
17122634,메가엠지씨커피,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 173-6,서울특별시 강북구 도봉로,127.0284254,37.64103362,2019,4,수유역,658.201048
17127268,메가엠지씨커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 838-62,서울특별시 강북구 솔샘로,127.0164738,37.62021079,2019,4,솔샘역,273.1232618
16685140,메가엠지씨커피,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819,37.52481216,2019,3,압구정역,147.8391041
17112121,메가엠지씨쌍문세라믹점,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.0351438,37.65948785,2019,5,쌍문역,1157.7707
12594558,메가커피수락산역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 1267,서울특별시 노원구 동일로,127.0558038,37.68018053,2019,3,수락산역,303.7043618
12492744,메가커피고대점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-2,서울특별시 성북구 인촌로27길,127.0296944,37.58699079,2019,4,안암역,101.9786463
16047773,메가커피.에이치비지니,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2019,0,문정역,564.6915255
17140897,메가엠지씨커피,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 18-14,서울특별시 성북구 화랑로13길,127.0425235,37.60374681,2019,4,월곡역,241.0051457
16951879,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062189,37.65025412,2019,2,노원역,381.9017181
16243503,MEGACOFFEE,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.0114,37.49333726,2019,1,서초역,377.3082953
16570528,메가엠지씨커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.0114,37.49333726,2019,1,서초역,377.3082953
17168473,메가커피고투몰점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 68-17,서울특별시 서초구 신반포로,127.0050321,37.50621391,2019,2,고속터미널역,152.1148231
17179227,메가엠지씨커피정릉,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 45-72,서울특별시 성북구 북악산로,127.018373,37.59896211,2019,2,성신여대입구역,665.1353453
15954955,메가커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0122181,37.65417123,2019,2,솔밭공원역,233.1119371
16592013,메가커피,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 569-85,서울특별시 도봉구 덕릉로,127.0386386,37.63896381,2019,3,수유역,678.9023723
16586287,메가커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.1189823,37.49496346,2019,0,가락시장역,237.1591559
17158063,메가엠지씨,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.0677411,37.48865026,2019,3,개포동역,224.137474
17178583,메가엠지씨커피서울,11710,송파구,1171010300,풍납동,서울특별시 송파구 풍납동 405-3,서울특별시 송파구 토성로,127.1167472,37.529169,2019,1,강동구청역,458.5927479
15658387,메가커피,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 821,서울특별시 강남구 테헤란로,127.0280225,37.49865626,2019,2,강남역,738.2979011
16590045,메가커피,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.0677411,37.48865026,2019,3,개포동역,224.137474
17264349,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.0773808,37.65156328,2019,4,상계역,1106.585648
17261984,메가커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.0622498,37.64992122,2019,2,노원역,418.7104985
17201313,메가엠지씨커피4.19사거리점,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 279-124,서울특별시 강북구 삼양로,127.0143088,37.64862034,2019,4,가오리역,801.7724382
17091435,메가엠지씨커피대치학원가점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 941-32,서울특별시 강남구 도곡로77길,127.0587262,37.49876073,2019,2,대치역,617.8725559
17098514,메가엠지씨커피,11290,성북구,1129013400,길음동,서울특별시 성북구 길음동 1284,서울특별시 성북구 길음로,127.0220757,37.60504783,2019,4,길음역,317.6705495
16989239,MEGAMGCCOFFEE메가엠지씨커피,11290,성북구,1129010400,동소문동1가,서울특별시 성북구 동소문동1가 27,서울특별시 성북구 동소문로,127.0070208,37.58910889,2019,7,한성대입구역,69.36719767
17143792,메가엠지씨커피,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 410-7,서울특별시 노원구 석계로,127.0606984,37.62283273,2019,7,광운대역,153.1120003
17143685,메가엠지씨커피,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 96-43,서울특별시 도봉구 도봉로,127.0332347,37.64676766,2019,2,쌍문역,302.6564997
17086360,메가엠지씨커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1575-9,서울특별시 서초구 서초중앙로,127.0137658,37.4914468,2019,2,서초역,435.7371383
17138794,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 456-136,서울특별시 노원구 한글비석로,127.066566,37.66451616,2019,9,상계역,730.6020767
17229873,메가엠지씨커피,11290,성북구,1129013900,석관동,서울특별시 성북구 석관동 332-573,서울특별시 성북구 돌곶이로,127.0609569,37.60677825,2019,3,돌곶이역,541.4167917
16128620,메가커피미아,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 217-109,서울특별시 강북구 솔매로45길,127.0236953,37.63016414,2020,3,미아역,122.5749729
16666043,메가엠지씨커피방학도깨비시장,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2020,5,방학역,748.2425416
16657992,메가엠지씨커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.1189823,37.49496346,2020,0,가락시장역,237.1591559
16657946,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 709-2,서울특별시 노원구 노해로,127.0589769,37.65424716,2020,4,노원역,182.0261698
16724403,메가엠지씨커피,11290,성북구,1129013800,장위동,서울특별시 성북구 장위동 231-25,서울특별시 성북구 장위로,127.0427678,37.61384944,2020,5,상월곡역,975.8154693
16594595,메가커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2020,5,방학역,748.2425416
16948385,메가엠지씨커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 897-33,서울특별시 강남구 선릉로86길,127.0510015,37.50325827,2020,2,선릉역,234.0160987
16767636,메가MGC커피,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 222,서울특별시 성북구 오패산로,127.038693,37.60746399,2020,1,월곡역,677.9997292
16674342,메가엠지씨커피강북,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 189-32,서울특별시 강북구 한천로,127.0247177,37.64121927,2020,1,가오리역,686.3037842
16681460,메가엠지씨커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0121972,37.65404491,2020,2,솔밭공원역,247.0430313
17011301,메가커피,11710,송파구,1171010600,삼전동,서울특별시 송파구 삼전동 22-2,서울특별시 송파구 석촌호수로,127.0924868,37.50700829,2020,1,잠실새내역,580.5165257
17005025,메가커피위례와이즈더샵점,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 895,서울특별시 송파구 위례광장로,127.1436591,37.47706055,2020,3,장지역,1507.813281
17004065,메가엠지씨커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.0773808,37.65156328,2020,4,상계역,1106.585648
16991346,메가커피문정,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 652-5,서울특별시 송파구 법원로4길,127.1220933,37.48230867,2020,0,문정역,608.12123
16973347,메가엠지씨커피,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 409-51,서울특별시 성북구 보국문로,127.0104664,37.60766319,2020,4,북한산보국문역,526.5427108
16773145,메가엠지씨커피,11320,도봉구,1132010800,도봉동,서울특별시 도봉구 도봉동 600-1,서울특별시 도봉구 도봉로,127.0446159,37.67740536,2020,6,도봉역,246.4023832
16966375,메가엠지씨커피사당,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 441-1,서울특별시 서초구 동작대로,126.9821962,37.4803844,2020,1,이수역,539.212603
17055730,메가엠지씨커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 209-3,서울특별시 강북구 도봉로,127.0255991,37.62665682,2020,6,미아역,319.6120045
17074682,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 323-13,서울특별시 노원구 노해로,127.0645382,37.65539966,2020,6,노원역,388.4019558
17051958,메가엠지씨커피,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 90-1,서울특별시 노원구 노원로1길,127.086421,37.62221474,2020,2,화랑대역,376.7402812
12667550,메가커피우이동점,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0121725,37.65419788,2020,2,솔밭공원역,231.5635995
17065303,메가엠지씨커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 938,서울특별시 강남구 도곡로,127.0546263,37.49743047,2020,2,한티역,332.9007897
17050981,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 154-22,서울특별시 노원구 덕릉로83길,127.074396,37.66012676,2020,3,상계역,125.377972
17075288,메가엠지씨커피,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 46-1,서울특별시 노원구 화랑로,127.065155,37.6152273,2020,9,석계역,75.71987031
17132452,메가엠지씨커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 715-9,서울특별시 도봉구 도봉로150길,127.0453432,37.66576092,2020,3,방학역,79.77513355
16111201,MEGACOFFEE메가커피,11290,성북구,1129011900,동선동4가,서울특별시 성북구 동선동4가 42,서울특별시 성북구 아리랑로,127.0163777,37.59396275,2020,3,성신여대입구역,101.8765653
17122634,메가엠지씨커피,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 173-6,서울특별시 강북구 도봉로,127.0284254,37.64103362,2020,4,수유역,658.201048
17127268,메가엠지씨커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 838-62,서울특별시 강북구 솔샘로,127.0164738,37.62021079,2020,4,솔샘역,273.1232618
16685140,메가엠지씨커피,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819,37.52481216,2020,3,압구정역,147.8391041
17112121,메가엠지씨쌍문세라믹점,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.0351438,37.65948785,2020,5,쌍문역,1157.7707
12594558,메가커피수락산역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 1267,서울특별시 노원구 동일로,127.0558038,37.68018053,2020,3,수락산역,303.7043618
12492744,메가커피고대점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-2,서울특별시 성북구 인촌로27길,127.0296944,37.58699079,2020,4,안암역,101.9786463
16047773,메가커피.에이치비지니,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2020,0,문정역,564.6915255
17140897,메가엠지씨커피,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 18-14,서울특별시 성북구 화랑로13길,127.0425235,37.60374681,2020,4,월곡역,241.0051457
16951879,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062189,37.65025412,2020,2,노원역,381.9017181
16243503,MEGACOFFEE,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.0114,37.49333726,2020,1,서초역,377.3082953
16270087,식빵은여기메가커피,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 8,서울특별시 송파구 올림픽로,127.1002947,37.51331236,2020,4,잠실역,177.9502036
16570528,메가엠지씨커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.0114,37.49333726,2020,1,서초역,377.3082953
17168473,메가커피고투몰점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 68-17,서울특별시 서초구 신반포로,127.0050321,37.50621391,2020,2,고속터미널역,152.1148231
17179227,메가엠지씨커피정릉,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 45-72,서울특별시 성북구 북악산로,127.018373,37.59896211,2020,2,성신여대입구역,665.1353453
15954955,메가커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0122181,37.65417123,2020,2,솔밭공원역,233.1119371
16592013,메가커피,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 569-85,서울특별시 도봉구 덕릉로,127.0386386,37.63896381,2020,3,수유역,678.9023723
16586287,메가커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.1189823,37.49496346,2020,0,가락시장역,237.1591559
17158063,메가엠지씨,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.0677411,37.48865026,2020,3,개포동역,224.137474
17178583,메가엠지씨커피서울,11710,송파구,1171010300,풍납동,서울특별시 송파구 풍납동 405-3,서울특별시 송파구 토성로,127.1167472,37.529169,2020,1,강동구청역,458.5927479
15658387,메가커피,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 821,서울특별시 강남구 테헤란로,127.0280225,37.49865626,2020,2,강남역,738.2979011
16590045,메가커피,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.0677411,37.48865026,2020,3,개포동역,224.137474
17264349,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.0773808,37.65156328,2020,4,상계역,1106.585648
17261984,메가커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.0622498,37.64992122,2020,2,노원역,418.7104985
17201313,메가엠지씨커피4.19사거리점,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 279-124,서울특별시 강북구 삼양로,127.0143088,37.64862034,2020,4,가오리역,801.7724382
17091435,메가엠지씨커피대치학원가점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 941-32,서울특별시 강남구 도곡로77길,127.0587262,37.49876073,2020,2,대치역,617.8725559
17098514,메가엠지씨커피,11290,성북구,1129013400,길음동,서울특별시 성북구 길음동 1284,서울특별시 성북구 길음로,127.0220757,37.60504783,2020,4,길음역,317.6705495
16989239,MEGAMGCCOFFEE메가엠지씨커피,11290,성북구,1129010400,동소문동1가,서울특별시 성북구 동소문동1가 27,서울특별시 성북구 동소문로,127.0070208,37.58910889,2020,7,한성대입구역,69.36719767
17143792,메가엠지씨커피,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 410-7,서울특별시 노원구 석계로,127.0606984,37.62283273,2020,7,광운대역,153.1120003
17143685,메가엠지씨커피,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 96-43,서울특별시 도봉구 도봉로,127.0332347,37.64676766,2020,2,쌍문역,302.6564997
17086360,메가엠지씨커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1575-9,서울특별시 서초구 서초중앙로,127.0137658,37.4914468,2020,2,서초역,435.7371383
17138794,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 456-136,서울특별시 노원구 한글비석로,127.066566,37.66451616,2020,9,상계역,730.6020767
17229873,메가엠지씨커피,11290,성북구,1129013900,석관동,서울특별시 성북구 석관동 332-573,서울특별시 성북구 돌곶이로,127.0609569,37.60677825,2020,3,돌곶이역,541.4167917
23405622,PAIKSCOFFEE,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2018,0,잠실나루역,494.7177412
23405622,PAIKSCOFFEE,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2019,0,잠실나루역,494.7177412
12034305,컴포스커피수서점,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2018,7,수서역,114.539594
16205808,컴포즈커피,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 411-20,서울특별시 강남구 남부순환로,127.0454083,37.48595797,2018,4,매봉역,162.1827515
15994483,컴포즈커피,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.1020144,37.51800193,2018,1,잠실나루역,265.9445329
16082125,컴포즈커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2018,0,문정역,564.6915255
12034305,컴포스커피수서점,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2019,7,수서역,114.539594
15994483,컴포즈커피,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.1020144,37.51800193,2019,1,잠실나루역,265.9445329
16205808,컴포즈커피,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 411-20,서울특별시 강남구 남부순환로,127.0454083,37.48595797,2019,4,매봉역,162.1827515
16082125,컴포즈커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2019,0,문정역,564.6915255
16688167,컴포즈커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 78,서울특별시 송파구 중대로,127.1224074,37.49508808,2020,6,경찰병원역,455.2406645
16973629,컴포즈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 665-6,서울특별시 강남구 선릉로,127.0392906,37.52482494,2020,2,압구정로데오역,541.5292087
17036943,컴포즈커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 651,서울특별시 송파구 송파대로,127.1207441,37.4845513,2020,0,문정역,363.7381875
16747089,컴포즈커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 945-20,서울특별시 강남구 영동대로85길,127.0616651,37.50701977,2020,1,봉은사역,872.1913378
17081225,컴포즈커피,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 8,서울특별시 송파구 올림픽로,127.100655,37.51345026,2020,4,잠실역,142.6532677
17112884,컴포즈커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 693,서울특별시 노원구 동일로,127.0605308,37.65594447,2020,3,노원역,270.3692558
17110865,컴포즈커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 652-5,서울특별시 송파구 법원로4길,127.1220933,37.48230867,2020,0,문정역,608.12123
15994483,컴포즈커피,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.1020144,37.51800193,2020,1,잠실나루역,265.9445329
17147985,COMPOSE,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 78,서울특별시 송파구 중대로,127.1224074,37.49508808,2020,6,경찰병원역,455.2406645
16455019,컴포즈커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1666-2,서울특별시 서초구 서초대로54길,127.0164875,37.49257778,2020,1,교대역,268.6371182
16588427,컴포즈커피,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 142-3,서울특별시 강남구 테헤란로63길,127.0507276,37.50613044,2020,3,선릉역,393.8056095
17082538,컴포즈커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 1262,서울특별시 노원구 동일로,127.0549331,37.67911034,2020,5,수락산역,186.4493977
17089236,컴포즈커피,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 166,서울특별시 강남구 강남대로122길,127.0240605,37.50763414,2020,3,신논현역,712.6296709
17196732,컴포즈커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 891-23,서울특별시 강남구 선릉로90길,127.0535121,37.50507152,2020,0,선릉역,504.1666861
24379477,스시마이우강남역빽다방,11650,서초구,1165053100,서초4동,서울특별시 서초구 서초동 1316-28,서울특별시 서초구 서초대로73길,127.0252587,37.49811989,2020,4,강남역,801.0749773
25346931,빽다방서초우성점,11650,서초구,1165052000,서초2동,서울특별시 서초구 서초동 1329-9,서울특별시 서초구 사임당로,127.0293055,37.4930262,2020,7,강남역,145.1832169
15655401,빽다방잠실장미상가,11710,송파구,1171071000,잠실6동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2020,0,잠실나루역,494.7177412
28450254,빽다방중계은행사거리점,11350,노원구,1135062100,중계1동,서울특별시 노원구 중계동 360-11,서울특별시 노원구 한글비석로,127.0763272,37.64878886,2020,4,상계역,1384.419797
25368024,빽다방성신여대점,11290,성북구,1129057500,동선동,서울특별시 성북구 동선동1가 2-12,서울특별시 성북구 동소문로20나길,127.0167663,37.59196568,2020,3,성신여대입구역,126.351658
12425857,빽다방,11680,강남구,1168064000,역삼1동,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로,127.0297769,37.49504844,2020,7,강남역,309.7255705
12438246,빽다방,11710,송파구,1171056100,방이1동,서울특별시 송파구 방이동 208-1,서울특별시 송파구 마천로,127.123888,37.50967823,2020,2,방이역,229.7528138
11797256,빽다방,11650,서초구,1165058100,반포4동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2020,3,고속터미널역,243.5394872
11804299,빽다방종암사거리점,11290,성북구,1129070500,종암동,서울특별시 성북구 종암동 132,서울특별시 성북구 종암로,127.0334984,37.6019072,2020,3,월곡역,700.6974275
11804241,빽다방,11290,성북구,1129072500,월곡2동,서울특별시 성북구 하월곡동 16-7,서울특별시 성북구 화랑로,127.0420917,37.60297742,2020,5,월곡역,147.4904083
11795267,빽다방월계광운대점,11350,노원구,1135056000,월계1동,서울특별시 노원구 월계동 393-14,서울특별시 노원구 광운로,127.0589953,37.62134145,2020,1,광운대역,369.555172
11776418,빽다방,11290,성북구,1129066000,길음1동,서울특별시 성북구 길음동 1276,서울특별시 성북구 동소문로,127.0235872,37.60291588,2020,11,길음역,114.331109
11804350,빽다방반포고투몰2호점,11650,서초구,1165058100,반포4동,서울특별시 서초구 반포동 128-4,서울특별시 서초구 신반포로,127.0050321,37.50621391,2020,2,고속터미널역,152.1148231
11804284,빽다방서울과기대점,11350,노원구,1135060000,공릉2동,서울특별시 노원구 공릉동 441-1,서울특별시 노원구 공릉로,127.0770973,37.62868373,2020,4,공릉역,501.3907687
7155897,빽다방,11680,강남구,1168075000,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2020,7,수서역,114.539594
16585756,빽다방,11680,강남구,1168064000,역삼1동,서울특별시 강남구 역삼동 683-10,서울특별시 강남구 선릉로,127.0440621,37.5090772,2020,3,선정릉역,169.336837
11804279,빽다방,11290,성북구,1129060000,안암동,서울특별시 성북구 안암동5가 100-5,서울특별시 성북구 인촌로,127.0301397,37.58670612,2020,4,안암역,93.36521618
11797355,빽다방,11710,송파구,1171071000,잠실6동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2020,0,잠실나루역,494.7177412
11797155,빽다방강남스시마이우점,11650,서초구,1165053100,서초4동,서울특별시 서초구 서초동 1316-28,서울특별시 서초구 서초대로73길,127.0252587,37.49811989,2020,4,강남역,801.0749773
11804545,빽다방,11710,송파구,1171053200,거여2동,서울특별시 송파구 거여동 36-6,서울특별시 송파구 오금로,127.1461442,37.49315353,2020,2,거여역,383.8384167
11806194,빽다방청담영동고점,11680,강남구,1168056500,청담동,서울특별시 강남구 청담동 40-2,서울특별시 강남구 선릉로,127.0408464,37.51906184,2020,2,강남구청역,573.1094421
11775767,빽다방,11680,강남구,1168064000,역삼1동,서울특별시 강남구 역삼동 669-9,서울특별시 강남구 봉은사로30길,127.0371055,37.50293858,2020,1,동오역,425.3602303
25252055,빽다방,11650,서초구,1165058100,반포4동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로,127.0068163,37.50642716,2020,2,고속터미널역,244.1022009
25344968,빽다방,11710,송파구,1171065000,잠실본동,서울특별시 송파구 잠실동 183-3,서울특별시 송파구 백제고분로7길,127.083922,37.51092485,2020,2,잠실새내역,474.5445856
16957499,빽다방,11290,성북구,1129059000,돈암2동,서울특별시 성북구 돈암동 644,서울특별시 성북구 아리랑로,127.0136072,37.59882326,2020,4,정릉역,425.8499809
17045773,빽다방,11650,서초구,1165056000,반포1동,서울특별시 서초구 반포동 747-13,서울특별시 서초구 사평대로,127.023085,37.50437327,2020,1,신논현역,830.705132
17009285,빽다방,11650,서초구,1165054000,잠원동,서울특별시 서초구 잠원동 20-9,서울특별시 서초구 강남대로,127.0191474,37.51573896,2020,6,신사역,433.263739
17077814,빽다방,11350,노원구,1135064000,상계2동,서울특별시 노원구 상계동 617,서울특별시 노원구 노해로79길,127.0624067,37.65547284,2020,7,노원역,257.782668
25246852,빽다방,11710,송파구,1171067000,잠실2동,서울특별시 송파구 잠실동 8,서울특별시 송파구 올림픽로,127.1005744,37.51356678,2020,4,잠실역,143.4224428
17106995,빽다방,11650,서초구,1165065200,양재2동,서울특별시 서초구 양재동 316-9,서울특별시 서초구 마방로2길,127.039796,37.46946816,2020,3,양재시민의숲역,141.305572
16689989,빽다방,11290,성북구,1129071500,월곡1동,서울특별시 성북구 하월곡동 77-221,서울특별시 성북구 오패산로,127.0356367,37.61084499,2020,7,미아사거리역,676.1855939
9671976,빽다방,11680,강남구,1168058000,삼성1동,서울특별시 강남구 삼성동 159,서울특별시 강남구 봉은사로,127.0571003,37.5129394,2020,2,봉은사역,580.9937226
28411168,빽다방,11710,송파구,1171071000,잠실6동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.0984584,37.51645205,2020,1,잠실역,414.4441484
